1 Estudio de Toy Story? | A) Pixar | B) DreamWorks | C) Illumination,A
966 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Gabriel Garcia Marquez | C) Julio Cortazar,B
967 Metal mas ligero? | A) Magnesio | B) Litio | C) Aluminio,B
968 Cristiano Ronaldo es originario de? | A) Espana | B) Portugal | C) Brasil,B
969 Artista del album Thriller? | A) Madonna | B) Michael Jackson | C) Prince,B
970 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
971 Imperio de Julio Cesar? | A) Romano | B) Griego | C) Persa,A
972 Franquicia con Pokebolas? | A) Yo Kai Watch | B) Pokemon | C) Digimon,B
973 Planeta conocido como el planeta rojo? | A) Jupiter | B) Mercurio | C) Marte,C
974 Pintor del Guernica? | A) Salvador Dali | B) Joan Miro | C) Pablo Picasso,C
975 Rama de la ciencia que estudia los seres vivos? | A) Biologia | B) Geologia | C) Fisica,A
976 Que vitamina se obtiene del sol? | A) Vitamina C | B) Vitamina B12 | C) Vitamina D,C
977 Planta que produce algodon? | A) Trigo | B) Maiz | C) Algodonero,C
978 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
979 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Rafael | C) Miguel Angel,A
980 Cual es la capital de Suecia? | A) Estocolmo | B) Ciudad de Mexico | C) Asuncion,A
981 Pais sede del Mundial FIFA 2014? | A) Sudafrica | B) Alemania | C) Brasil,C
982 Anio en que comenzo la Segunda Guerra Mundial? | A) 1945 | B) 1914 | C) 1939,C
983 Franquicia con Pokebolas? | A) Pokemon | B) Yo Kai Watch | C) Digimon,A
984 Kamehameha pertenece a? | A) One Piece | B) Naruto | C) Dragon Ball,C
985 Tejido donde ocurre el intercambio de gases? | A) Higado | B) Rinones | C) Pulmones,C
986 Planeta conocido como el planeta rojo? | A) Jupiter | B) Marte | C) Mercurio,B
987 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 12 | C) 11,C
988 Gol en tenis se llama? | A) Gol | B) Punto | C) Canasta,B
989 Anio en que comenzo la Segunda Guerra Mundial? | A) 1914 | B) 1945 | C) 1939,C
990 Cristiano Ronaldo es originario de? | A) Espana | B) Brasil | C) Portugal,C
991 Serie con dragones y un trono? | A) Vikings | B) Game of Thrones | C) The Witcher,B
992 Color que resulta de mezclar azul y amarillo? | A) Naranja | B) Violeta | C) Verde,C
993 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
994 Metal mas ligero? | A) Litio | B) Magnesio | C) Aluminio,A
995 Particula con carga negativa? | A) Neutron | B) Proton | C) Electron,C
996 Planta que produce algodon? | A) Trigo | B) Maiz | C) Algodonero,C
997 Artista del album Thriller? | A) Madonna | B) Michael Jackson | C) Prince,B
998 H2O es la formula de? | A) Peroxido | B) Agua | C) Oxigeno,B
999 Cristiano Ronaldo es originario de? | A) Espana | B) Brasil | C) Portugal,C
1000 Serie con dragones y un trono? | A) The Witcher | B) Game of Thrones | C) Vikings,B
1001 Cuantos anillos olimpicos hay? | A) 5 | B) 4 | C) 6,A
1002 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
1003 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1004 Planta que produce algodon? | A) Trigo | B) Algodonero | C) Maiz,B
1005 Compositor de Fur Elise? | A) Beethoven | B) Mozart | C) Bach,A
1006 Cristiano Ronaldo es originario de? | A) Portugal | B) Brasil | C) Espana,A
1007 Artista del album Thriller? | A) Madonna | B) Prince | C) Michael Jackson,C
1008 Primer hombre en pisar la Luna? | A) Neil Armstrong | B) Buzz Aldrin | C) Yuri Gagarin,A
1009 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
1010 Rama de la ciencia que estudia los seres vivos? | A) Fisica | B) Biologia | C) Geologia,B
1011 Libertador de Chile? | A) Bernardo O Higgins | B) Manuel Rodriguez | C) Jose de San Martin,A
1012 Tejido donde ocurre el intercambio de gases? | A) Rinones | B) Pulmones | C) Higado,B
1013 Particula con carga negativa? | A) Proton | B) Electron | C) Neutron,B
1014 Imperio de Julio Cesar? | A) Persa | B) Romano | C) Griego,B
1015 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1016 Particula con carga negativa? | A) Proton | B) Neutron | C) Electron,C
1017 Pais sede del Mundial FIFA 2014? | A) Alemania | B) Brasil | C) Sudafrica,B
1018 Compositor de Fur Elise? | A) Mozart | B) Beethoven | C) Bach,B
1019 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fotosintesis | C) Fermentacion,B
1020 Pais de nacimiento de Simon Bolivar? | A) Peru | B) Colombia | C) Venezuela,C
1021 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 10 | C) 11,C
1022 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
1023 Metal mas ligero? | A) Magnesio | B) Litio | C) Aluminio,B
1024 Unidad SI de fuerza? | A) Newton | B) Joule | C) Pascal,A
1025 Superficie principal de Roland Garros? | A) Cesped | B) Dura | C) Arcilla,C
1026 Proceso por el cual las plantas producen alimento? | A) Respiracion | B) Fermentacion | C) Fotosintesis,C
1027 Superficie principal de Roland Garros? | A) Arcilla | B) Dura | C) Cesped,A
1028 Kamehameha pertenece a? | A) Dragon Ball | B) Naruto | C) One Piece,A
1029 Libertador de Chile? | A) Manuel Rodriguez | B) Jose de San Martin | C) Bernardo O Higgins,C
1030 Trilogia famosa con un anillo y un mago? | A) Harry Potter | B) Narnia | C) El senor de los anillos,C
1031 Proceso por el cual las plantas producen alimento? | A) Fotosintesis | B) Fermentacion | C) Respiracion,A
1032 Franquicia con Pokebolas? | A) Pokemon | B) Yo Kai Watch | C) Digimon,A
1033 Estudio de Toy Story? | A) Illumination | B) DreamWorks | C) Pixar,C
1034 Kamehameha pertenece a? | A) One Piece | B) Naruto | C) Dragon Ball,C
1035 Boya de colores en el mar indica? | A) Pesca | B) Senalizacion | C) Surf,B
1036 Cuantos anillos olimpicos hay? | A) 4 | B) 5 | C) 6,B
1037 Particula con carga negativa? | A) Neutron | B) Electron | C) Proton,B
1038 Messi gano el Mundial con Argentina en? | A) 2018 | B) 2014 | C) 2022,C
1039 La NBA corresponde a? | A) Beisbol | B) Hockey | C) Baloncesto,C
1040 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Gabriel Garcia Marquez | C) Julio Cortazar,B
1041 Compositor de Fur Elise? | A) Beethoven | B) Mozart | C) Bach,A
1042 Pintor del Guernica? | A) Salvador Dali | B) Pablo Picasso | C) Joan Miro,B
1043 Gas mas abundante del aire? | A) Dioxido de carbono | B) Oxigeno | C) Nitrogeno,C
1044 Lengua con mas hablantes nativos? | A) Espanol | B) Ingles | C) Chino mandarin,C
1045 Deporte principal de Michael Jordan? | A) Beisbol | B) Baloncesto | C) Futbol americano,B
1046 Particula con carga negativa? | A) Neutron | B) Proton | C) Electron,C
1047 Gas mas abundante del aire? | A) Dioxido de carbono | B) Nitrogeno | C) Oxigeno,B
1048 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Gabriel Garcia Marquez | C) Julio Cortazar,B
1049 Organo que bombea la sangre? | A) Higado | B) Pulmon | C) Corazon,C
1050 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Marie Curie | C) Rosalind Franklin,B
1051 Messi gano el Mundial con Argentina en? | A) 2014 | B) 2022 | C) 2018,B
1052 Gol en tenis se llama? | A) Punto | B) Canasta | C) Gol,A
1053 Animal conocido como el rey de la selva? | A) Pantera | B) Leon | C) Tigre,B
1054 Serie con dragones y un trono? | A) Vikings | B) Game of Thrones | C) The Witcher,B
1055 Autor de Cien anios de soledad? | A) Mario Vargas Llosa | B) Gabriel Garcia Marquez | C) Julio Cortazar,B
1056 Cual es la capital de Kenya? | A) Lima | B) Nairobi | C) Amsterdam,B
1057 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina D | C) Vitamina C,B
1058 Rama de la ciencia que estudia los seres vivos? | A) Fisica | B) Biologia | C) Geologia,B
1059 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Romana | C) Egipcia,C
1060 Anio en que comenzo la Segunda Guerra Mundial? | A) 1939 | B) 1945 | C) 1914,A
1061 Artista del album Thriller? | A) Michael Jackson | B) Prince | C) Madonna,A
1062 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Ada Lovelace | C) Marie Curie,C
1063 Compositor de Fur Elise? | A) Mozart | B) Bach | C) Beethoven,C
1064 Serie con dragones y un trono? | A) Game of Thrones | B) The Witcher | C) Vikings,A
1065 Unidad SI de fuerza? | A) Pascal | B) Joule | C) Newton,C
1066 Imperio de Julio Cesar? | A) Persa | B) Griego | C) Romano,C
1067 Bebida tradicional de Argentina y Uruguay? | A) Cafe | B) Te | C) Mate,C
1068 Rama de la ciencia que estudia los seres vivos? | A) Biologia | B) Geologia | C) Fisica,A
1069 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Alemania | C) Sudafrica,A
1070 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2018 | C) 2014,A
1071 Particula con carga negativa? | A) Neutron | B) Proton | C) Electron,C
1072 Metal mas ligero? | A) Aluminio | B) Magnesio | C) Litio,C
1073 Gas mas abundante del aire? | A) Oxigeno | B) Dioxido de carbono | C) Nitrogeno,C
1074 Franquicia con Pokebolas? | A) Digimon | B) Yo Kai Watch | C) Pokemon,C
1075 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Biologia | C) Fisica,B
1076 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
1077 Pais de nacimiento de Simon Bolivar? | A) Colombia | B) Peru | C) Venezuela,C
1078 Planeta conocido como el planeta rojo? | A) Marte | B) Mercurio | C) Jupiter,A
1079 Torneo mas importante de clubes en Europa? | A) Europa League | B) Conference League | C) Liga de Campeones,C
1080 Messi gano el Mundial con Argentina en? | A) 2018 | B) 2022 | C) 2014,B
1081 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Rinones | C) Higado,A
1082 Messi gano el Mundial con Argentina en? | A) 2014 | B) 2022 | C) 2018,B
1083 Superficie principal de Roland Garros? | A) Arcilla | B) Cesped | C) Dura,A
1084 Lengua con mas hablantes nativos? | A) Ingles | B) Chino mandarin | C) Espanol,B
1085 Unidad SI de fuerza? | A) Newton | B) Pascal | C) Joule,A
1086 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Biologia | C) Fisica,B
1087 Pintor del Guernica? | A) Salvador Dali | B) Joan Miro | C) Pablo Picasso,C
1088 Particula con carga negativa? | A) Neutron | B) Proton | C) Electron,C
1089 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 11 | C) 10,B
1090 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Biologia | C) Fisica,B
1091 H2O es la formula de? | A) Agua | B) Peroxido | C) Oxigeno,A
1092 Imperio de Julio Cesar? | A) Romano | B) Persa | C) Griego,A
1093 Libertador de Chile? | A) Jose de San Martin | B) Bernardo O Higgins | C) Manuel Rodriguez,B
1094 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Romana | C) Egipcia,C
1095 Proceso por el cual las plantas producen alimento? | A) Fermentacion | B) Respiracion | C) Fotosintesis,C
1096 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
1097 Cual es la capital de Canada? | A) Ottawa | B) Tokio | C) Copenhague,A
1098 Lengua con mas hablantes nativos? | A) Chino mandarin | B) Espanol | C) Ingles,A
1099 Animal conocido como el rey de la selva? | A) Pantera | B) Leon | C) Tigre,B
1100 Metal mas ligero? | A) Magnesio | B) Aluminio | C) Litio,C
1101 Libertador de Chile? | A) Bernardo O Higgins | B) Jose de San Martin | C) Manuel Rodriguez,A
1102 Compositor de Fur Elise? | A) Mozart | B) Beethoven | C) Bach,B
1103 Torneo mas importante de clubes en Europa? | A) Liga de Campeones | B) Conference League | C) Europa League,A
1104 Cuantos anillos olimpicos hay? | A) 6 | B) 4 | C) 5,C
1105 Deporte principal de Michael Jordan? | A) Beisbol | B) Baloncesto | C) Futbol americano,B
1106 Imperio de Julio Cesar? | A) Griego | B) Romano | C) Persa,B
1107 Anio en que comenzo la Segunda Guerra Mundial? | A) 1945 | B) 1939 | C) 1914,B
1108 Organo que bombea la sangre? | A) Higado | B) Corazon | C) Pulmon,B
1109 Proceso por el cual las plantas producen alimento? | A) Fotosintesis | B) Fermentacion | C) Respiracion,A
1110 Artista del album Thriller? | A) Michael Jackson | B) Madonna | C) Prince,A
1111 Primer hombre en pisar la Luna? | A) Neil Armstrong | B) Yuri Gagarin | C) Buzz Aldrin,A
1112 Torneo mas importante de clubes en Europa? | A) Conference League | B) Liga de Campeones | C) Europa League,B
1113 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Julio Cortazar | C) Mario Vargas Llosa,A
1114 Superficie principal de Roland Garros? | A) Arcilla | B) Cesped | C) Dura,A
1115 Artista del album Thriller? | A) Madonna | B) Prince | C) Michael Jackson,C
1116 Cuantos anillos olimpicos hay? | A) 6 | B) 4 | C) 5,C
1117 Franquicia con Pokebolas? | A) Digimon | B) Pokemon | C) Yo Kai Watch,B
1118 Anio en que comenzo la Segunda Guerra Mundial? | A) 1914 | B) 1939 | C) 1945,B
1119 Messi gano el Mundial con Argentina en? | A) 2018 | B) 2014 | C) 2022,C
1120 Torneo mas importante de clubes en Europa? | A) Conference League | B) Liga de Campeones | C) Europa League,B
1121 Tejido donde ocurre el intercambio de gases? | A) Rinones | B) Higado | C) Pulmones,C
1122 Cuantos jugadores por equipo en futbol en cancha? | A) 12 | B) 11 | C) 10,B
1123 Gas mas abundante del aire? | A) Dioxido de carbono | B) Oxigeno | C) Nitrogeno,C
1124 Franquicia con Pokebolas? | A) Yo Kai Watch | B) Digimon | C) Pokemon,C
1125 Planeta conocido como el planeta rojo? | A) Mercurio | B) Marte | C) Jupiter,B
1126 La NBA corresponde a? | A) Beisbol | B) Hockey | C) Baloncesto,C
1127 Gol en tenis se llama? | A) Punto | B) Gol | C) Canasta,A
1128 Instrumento de teclas y cuerdas? | A) Flauta | B) Guitarra | C) Piano,C
1129 Artista del album Thriller? | A) Madonna | B) Prince | C) Michael Jackson,C
1130 Planeta conocido como el planeta rojo? | A) Marte | B) Jupiter | C) Mercurio,A
1131 Superficie principal de Roland Garros? | A) Cesped | B) Dura | C) Arcilla,C
1132 Serie con dragones y un trono? | A) Game of Thrones | B) Vikings | C) The Witcher,A
1133 Quien pinto La Gioconda? | A) Rafael | B) Leonardo da Vinci | C) Miguel Angel,B
1134 Estudio de Toy Story? | A) DreamWorks | B) Illumination | C) Pixar,C
1135 Proceso por el cual las plantas producen alimento? | A) Fotosintesis | B) Respiracion | C) Fermentacion,A
1136 Messi gano el Mundial con Argentina en? | A) 2014 | B) 2018 | C) 2022,C
1137 Cuantos jugadores por equipo en futbol en cancha? | A) 10 | B) 11 | C) 12,B
1138 Deporte principal de Michael Jordan? | A) Beisbol | B) Baloncesto | C) Futbol americano,B
1139 Rama de la ciencia que estudia los seres vivos? | A) Biologia | B) Fisica | C) Geologia,A
1140 Kamehameha pertenece a? | A) Naruto | B) Dragon Ball | C) One Piece,B
1141 Pais sede del Mundial FIFA 2014? | A) Sudafrica | B) Alemania | C) Brasil,C
1142 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Biologia | C) Fisica,B
1143 Estudio de Toy Story? | A) Illumination | B) Pixar | C) DreamWorks,B
1144 Cristiano Ronaldo es originario de? | A) Portugal | B) Brasil | C) Espana,A
1145 Lengua con mas hablantes nativos? | A) Espanol | B) Ingles | C) Chino mandarin,C
1146 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1147 Lengua oficial de Brasil? | A) Espanol | B) Portugues | C) Ingles,B
1148 Primer hombre en pisar la Luna? | A) Yuri Gagarin | B) Neil Armstrong | C) Buzz Aldrin,B
1149 Lengua oficial de Brasil? | A) Espanol | B) Portugues | C) Ingles,B
1150 Color que resulta de mezclar azul y amarillo? | A) Verde | B) Naranja | C) Violeta,A
1151 Gas mas abundante del aire? | A) Oxigeno | B) Nitrogeno | C) Dioxido de carbono,B
1152 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Colombia | C) Peru,A
1153 Artista del album Thriller? | A) Michael Jackson | B) Prince | C) Madonna,A
1154 Messi gano el Mundial con Argentina en? | A) 2022 | B) 2014 | C) 2018,A
1155 Kamehameha pertenece a? | A) Dragon Ball | B) One Piece | C) Naruto,A
1156 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
1157 Gas mas abundante del aire? | A) Oxigeno | B) Nitrogeno | C) Dioxido de carbono,B
1158 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Higado | C) Rinones,A
1159 Metal mas ligero? | A) Magnesio | B) Litio | C) Aluminio,B
1160 Deporte principal de Michael Jordan? | A) Baloncesto | B) Futbol americano | C) Beisbol,A
1161 Primera mujer en ganar un Premio Nobel? | A) Marie Curie | B) Rosalind Franklin | C) Ada Lovelace,A
1162 Cristiano Ronaldo es originario de? | A) Espana | B) Brasil | C) Portugal,C
1163 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Rosalind Franklin | C) Marie Curie,C
1164 Pais sede del Mundial FIFA 2014? | A) Brasil | B) Alemania | C) Sudafrica,A
1165 Imperio de Julio Cesar? | A) Persa | B) Romano | C) Griego,B
1166 Torneo mas importante de clubes en Europa? | A) Europa League | B) Conference League | C) Liga de Campeones,C
1167 Pais de nacimiento de Simon Bolivar? | A) Colombia | B) Venezuela | C) Peru,B
1168 Barco que se hundio en 1912? | A) Britannic | B) Titanic | C) Lusitania,B
1169 Artista del album Thriller? | A) Michael Jackson | B) Prince | C) Madonna,A
1170 Planeta conocido como el planeta rojo? | A) Mercurio | B) Jupiter | C) Marte,C
1171 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1172 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Julio Cortazar | C) Mario Vargas Llosa,A
1173 Cual es la capital de Austria? | A) Viena | B) Canberra | C) Bogota,A
1174 Imperio de Julio Cesar? | A) Romano | B) Griego | C) Persa,A
1175 Quien pinto La Gioconda? | A) Rafael | B) Leonardo da Vinci | C) Miguel Angel,B
1176 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1177 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Marie Curie | C) Ada Lovelace,B
1178 Estudio de Toy Story? | A) Illumination | B) DreamWorks | C) Pixar,C
1179 Estacion posterior a la primavera en el hemisferio sur? | A) Otono | B) Verano | C) Invierno,C
1180 Animal conocido como el rey de la selva? | A) Tigre | B) Pantera | C) Leon,C
1181 Estacion posterior a la primavera en el hemisferio sur? | A) Invierno | B) Otono | C) Verano,A
1182 Estudio de Toy Story? | A) Pixar | B) DreamWorks | C) Illumination,A
1183 Animal conocido como el rey de la selva? | A) Leon | B) Pantera | C) Tigre,A
1184 Color que resulta de mezclar azul y amarillo? | A) Violeta | B) Naranja | C) Verde,C
1185 Gas mas abundante del aire? | A) Dioxido de carbono | B) Nitrogeno | C) Oxigeno,B
1186 Estudio de Toy Story? | A) Pixar | B) DreamWorks | C) Illumination,A
1187 Pais de nacimiento de Simon Bolivar? | A) Colombia | B) Peru | C) Venezuela,C
1188 Compositor de Fur Elise? | A) Beethoven | B) Mozart | C) Bach,A
1189 Planeta conocido como el planeta rojo? | A) Jupiter | B) Mercurio | C) Marte,C
1190 Lengua con mas hablantes nativos? | A) Espanol | B) Chino mandarin | C) Ingles,B
1191 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Rinones | C) Higado,A
1192 Pintor del Guernica? | A) Pablo Picasso | B) Joan Miro | C) Salvador Dali,A
1193 Estudio de Toy Story? | A) Illumination | B) Pixar | C) DreamWorks,B
1194 Rama de la ciencia que estudia los seres vivos? | A) Geologia | B) Fisica | C) Biologia,C
1195 Color que resulta de mezclar azul y amarillo? | A) Naranja | B) Verde | C) Violeta,B
1196 Pintor del Guernica? | A) Salvador Dali | B) Pablo Picasso | C) Joan Miro,B
1197 Color que resulta de mezclar azul y amarillo? | A) Naranja | B) Violeta | C) Verde,C
1198 Gol en tenis se llama? | A) Gol | B) Punto | C) Canasta,B
1199 Primera mujer en ganar un Premio Nobel? | A) Marie Curie | B) Rosalind Franklin | C) Ada Lovelace,A
1200 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
1201 Cuantos anillos olimpicos hay? | A) 6 | B) 5 | C) 4,B
1202 Libertador de Chile? | A) Jose de San Martin | B) Manuel Rodriguez | C) Bernardo O Higgins,C
1203 Unidad SI de fuerza? | A) Pascal | B) Newton | C) Joule,B
1204 H2O es la formula de? | A) Agua | B) Peroxido | C) Oxigeno,A
1205 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Marie Curie | C) Rosalind Franklin,B
1206 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina B12 | C) Vitamina C,A
1207 Civilizacion que construyo las piramides de Giza? | A) Maya | B) Romana | C) Egipcia,C
1208 Cual es la capital de Nigeria? | A) Brasilia | B) Abuya | C) Praga,B
1209 Planeta conocido como el planeta rojo? | A) Jupiter | B) Mercurio | C) Marte,C
1210 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
1211 Trilogia famosa con un anillo y un mago? | A) Narnia | B) Harry Potter | C) El senor de los anillos,C
1212 Barco que se hundio en 1912? | A) Titanic | B) Britannic | C) Lusitania,A
1213 Proceso por el cual las plantas producen alimento? | A) Fotosintesis | B) Fermentacion | C) Respiracion,A
1214 Deporte principal de Michael Jordan? | A) Beisbol | B) Baloncesto | C) Futbol americano,B
1215 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Rinones | C) Higado,A
1216 H2O es la formula de? | A) Agua | B) Peroxido | C) Oxigeno,A
1217 Civilizacion que construyo las piramides de Giza? | A) Romana | B) Egipcia | C) Maya,B
1218 Gas mas abundante del aire? | A) Dioxido de carbono | B) Nitrogeno | C) Oxigeno,B
1219 Compositor de Fur Elise? | A) Mozart | B) Beethoven | C) Bach,B
1220 Primer hombre en pisar la Luna? | A) Yuri Gagarin | B) Neil Armstrong | C) Buzz Aldrin,B
1221 Deporte principal de Michael Jordan? | A) Baloncesto | B) Beisbol | C) Futbol americano,A
1222 Primera mujer en ganar un Premio Nobel? | A) Rosalind Franklin | B) Marie Curie | C) Ada Lovelace,B
1223 Color que resulta de mezclar azul y amarillo? | A) Verde | B) Violeta | C) Naranja,A
1224 Compositor de Fur Elise? | A) Bach | B) Beethoven | C) Mozart,B
1225 Primer hombre en pisar la Luna? | A) Yuri Gagarin | B) Buzz Aldrin | C) Neil Armstrong,C
1226 Animal conocido como el rey de la selva? | A) Pantera | B) Tigre | C) Leon,C
1227 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Rafael | C) Miguel Angel,A
1228 H2O es la formula de? | A) Oxigeno | B) Peroxido | C) Agua,C
1229 Que vitamina se obtiene del sol? | A) Vitamina D | B) Vitamina C | C) Vitamina B12,A
1230 Messi gano el Mundial con Argentina en? | A) 2014 | B) 2022 | C) 2018,B
1231 Cuantos anillos olimpicos hay? | A) 4 | B) 6 | C) 5,C
1232 Artista del album Thriller? | A) Prince | B) Madonna | C) Michael Jackson,C
1233 Lengua oficial de Brasil? | A) Espanol | B) Portugues | C) Ingles,B
1234 Boya de colores en el mar indica? | A) Senalizacion | B) Surf | C) Pesca,A
1235 Imperio de Julio Cesar? | A) Romano | B) Griego | C) Persa,A
1236 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina D | C) Vitamina C,B
1237 Primera mujer en ganar un Premio Nobel? | A) Ada Lovelace | B) Rosalind Franklin | C) Marie Curie,C
1238 Boya de colores en el mar indica? | A) Pesca | B) Senalizacion | C) Surf,B
1239 Autor de Cien anios de soledad? | A) Gabriel Garcia Marquez | B) Mario Vargas Llosa | C) Julio Cortazar,A
1240 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Higado | C) Rinones,A
1241 Cuantos jugadores por equipo en futbol en cancha? | A) 11 | B) 10 | C) 12,A
1242 Color que resulta de mezclar azul y amarillo? | A) Verde | B) Violeta | C) Naranja,A
1243 Pais sede del Mundial FIFA 2014? | A) Alemania | B) Brasil | C) Sudafrica,B
1244 Estudio de Toy Story? | A) Illumination | B) Pixar | C) DreamWorks,B
1245 Gol en tenis se llama? | A) Canasta | B) Gol | C) Punto,C
1246 Torneo mas importante de clubes en Europa? | A) Europa League | B) Liga de Campeones | C) Conference League,B
1247 Imperio de Julio Cesar? | A) Griego | B) Persa | C) Romano,C
1248 Trilogia famosa con un anillo y un mago? | A) Harry Potter | B) Narnia | C) El senor de los anillos,C
1249 Planeta conocido como el planeta rojo? | A) Mercurio | B) Marte | C) Jupiter,B
1250 Imperio de Julio Cesar? | A) Romano | B) Griego | C) Persa,A
1251 Cual es la capital de Brasil? | A) Brasilia | B) Abuya | C) La Paz,A
1252 Civilizacion que construyo las piramides de Giza? | A) Romana | B) Egipcia | C) Maya,B
1253 Animal conocido como el rey de la selva? | A) Pantera | B) Tigre | C) Leon,C
1254 Rama de la ciencia que estudia los seres vivos? | A) Fisica | B) Biologia | C) Geologia,B
1255 Franquicia con Pokebolas? | A) Pokemon | B) Digimon | C) Yo Kai Watch,A
1256 Pais de nacimiento de Simon Bolivar? | A) Venezuela | B) Peru | C) Colombia,A
1257 Imperio de Julio Cesar? | A) Griego | B) Persa | C) Romano,C
1258 Primer hombre en pisar la Luna? | A) Buzz Aldrin | B) Yuri Gagarin | C) Neil Armstrong,C
1259 Color que resulta de mezclar azul y amarillo? | A) Violeta | B) Verde | C) Naranja,B
1260 Artista del album Thriller? | A) Prince | B) Michael Jackson | C) Madonna,B
1261 Deporte principal de Michael Jordan? | A) Beisbol | B) Futbol americano | C) Baloncesto,C
1262 Que vitamina se obtiene del sol? | A) Vitamina B12 | B) Vitamina C | C) Vitamina D,C
1263 Cual es la capital de Venezuela? | A) Caracas | B) Asuncion | C) Canberra,A
1264 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Rafael | C) Miguel Angel,A
1265 Gas mas abundante del aire? | A) Nitrogeno | B) Oxigeno | C) Dioxido de carbono,A
1266 Messi gano el Mundial con Argentina en? | A) 2014 | B) 2018 | C) 2022,C
1267 Franquicia con Pokebolas? | A) Digimon | B) Pokemon | C) Yo Kai Watch,B
1268 Cuantos anillos olimpicos hay? | A) 4 | B) 6 | C) 5,C
1269 Trilogia famosa con un anillo y un mago? | A) Narnia | B) Harry Potter | C) El senor de los anillos,C
1270 H2O es la formula de? | A) Agua | B) Oxigeno | C) Peroxido,A
1271 Anio en que comenzo la Segunda Guerra Mundial? | A) 1945 | B) 1914 | C) 1939,C
1272 Metal mas ligero? | A) Litio | B) Magnesio | C) Aluminio,A
1273 Kamehameha pertenece a? | A) One Piece | B) Naruto | C) Dragon Ball,C
1274 Quien pinto La Gioconda? | A) Leonardo da Vinci | B) Miguel Angel | C) Rafael,A
1275 Pintor del Guernica? | A) Joan Miro | B) Salvador Dali | C) Pablo Picasso,C
1276 Libertador de Chile? | A) Bernardo O Higgins | B) Manuel Rodriguez | C) Jose de San Martin,A
1277 Proceso por el cual las plantas producen alimento? | A) Fotosintesis | B) Fermentacion | C) Respiracion,A
1278 Tejido donde ocurre el intercambio de gases? | A) Pulmones | B) Higado | C) Rinones,A
